Pathway	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_10_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_11_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_12_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_15_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_16_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_17_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_18_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_19_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_20_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_22_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_25_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_26_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_28_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_29_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_4_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_5_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_7_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_8.2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_8_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SG_9_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_10_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_11_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_12_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_13_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_14_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_15_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_17_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_18_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_19_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_1_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_24_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_25_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_26_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_27_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_29_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_30_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_32_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_33_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_34_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_35_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_36_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_37_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_38_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_39_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_40_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_44_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_45_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_47.2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_47_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_48_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_49.2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_49_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_5_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_8_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SK_9_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_10.2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_10_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_1_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_2.2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_3_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_4_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_5_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_6_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_7_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_8_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SR_9_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_11_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_12_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_14_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_1_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_2_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_3_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_4_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_5_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_7_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_8_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_AK_SW_9_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS12_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS12_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS14_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS14_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS1_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS1_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS5_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS5_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS8_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_RS8_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS12_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS12_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS14_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS14_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS1_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS1_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS5_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS5_B_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS8_A_Abundance	NODUP_HMN_UNMAPPED_TRIM_MARKED_TS8_B_Abundance
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_uniformis	0	0	0	9.11E-06	0	2.21E-06	0	0	3.57E-06	0	0	0	0	0	9.21E-07	8.70E-06	0	0	0	0	0	5.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.04E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41E-06	0	0	0	0	0	1.08E-05	0	7.53E-06	0	0	0	5.29E-05	0	0	9.33E-07	0	0	0	0	0	0	0	4.46E-06	0	0	0	5.93E-06	7.48E-06	0	0	0	0	4.69E-06	1.41E-05	0	0	3.10E-06	2.03E-06	0	0	1.80E-05	9.89E-06	2.45E-06	1.04E-06	2.19E-06	1.96E-06
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	4.27E-06	1.19E-06	9.62E-06	0	0	0	6.33E-06	0	0	0	0	0	7.92E-06	0	0	0	0	0	5.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98E-06	0	5.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09E-05	0	0	0	0	0	1.33E-06	1.05E-06	4.16E-07	0	0	0	5.17E-05	0	0	0	0	0	0	0	0	0	0	2.42E-05	0	4.14E-06	0	1.41E-05	1.64E-05	0	1.35E-05	0	0	2.99E-06	4.11E-06	0	0	2.92E-05	7.00E-06	3.27E-06	1.22E-05	1.86E-05	1.13E-05	3.68E-06	3.56E-06	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	9.97E-07	3.79E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51E-06	0	0	0	0	0	5.53E-05	0	4.47E-05	0	0	0	6.72E-06	0	0	0	0	0	0	0	0	0	0	1.30E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34E-06	0	0	0	0	0	0	3.21E-07
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Barnesiella.s__Barnesiella_intestinihominis	0	0	0	0	0	7.12E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47E-06	0	0	0	0	0	1.23E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0	0	0	0	8.02E-06	0	0	1.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.17E-05	6.55E-05	3.83E-05	3.49E-05	7.43E-06	2.22E-05	3.55E-05	0	7.76E-05	0	0.000119497	2.60E-05	3.35E-05	0	7.92E-05	0	5.08E-05	0.000955322	6.54E-05	3.14E-05	0.000241618	0.00042544	1.08E-05	1.85E-05	9.36E-06	0.000229537	0.000268464	1.01E-05	1.55E-05	6.66E-05	1.25E-05	7.85E-06	0.000147668	0.000101577	5.30E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.98E-05	2.58E-05	0	0	0	2.06E-05	0	7.29E-07	1.12E-05	0	0	7.55E-06	1.57E-05	0	0	0	0	1.06E-05	6.45E-06	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_angulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54E-06	0	0	4.22E-06	0	0	0	0	0	6.36E-06	0	0	0	0	0	0	1.10E-05	7.17E-05	0.000113319	2.19E-05	0	0	1.63E-05	0	0	7.94E-07	0	0	0	1.08E-05	4.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_bifidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	0	8.17E-05	0	1.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.35E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97E-07	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_catenulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82E-06	0	5.11E-06	0	0	9.95E-06	0	2.69E-06	0	0	0	1.04E-05	0	0	0	0	3.58E-06	0	0	3.00E-05	0	5.92E-06	0	0	0	0	1.73E-06	1.36E-06	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38E-07	2.15E-07	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_dentium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bilophila.s__Bilophila_wadsworthia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37E-06	0	7.34E-07	0	0	0	1.71E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65E-05	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87E-05	0	0	1.27E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07E-07	0	0	0	0	0	4.60E-06	0	4.12E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	2.42E-06	1.76E-06	8.05E-06	0	2.22E-06	0	0	0	7.97E-06	0	1.84E-06	0	0	0	6.89E-07	0	0	0	0	1.79E-06	0	0	3.91E-06	0	0	0	0	5.81E-06	5.13E-06	6.80E-06	1.15E-05	0	0	0	0	0	3.11E-06	0	0	0	0	0	0	0	0	6.63E-07	8.86E-06	0	0	3.32E-06	2.65E-06	0	0	0	0	9.12E-07	0	3.09E-06	0	1.04E-05	0	1.36E-06	1.92E-05	1.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Brachyspira.s__Brachyspira_pilosicoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.10E-07	6.50E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.11E-07	0	0	0	0	0	1.16E-05	0	4.64E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Butyrivibrio.s__Butyrivibrio_crossotus	0	0	3.27E-05	1.06E-05	0	0	0	0	0	2.46E-05	0	0	0	0.000193714	3.91E-05	0	0	0	8.17E-06	9.98E-06	0	0	0	0	2.08E-06	0	3.57E-05	0	0	0	0	0	0	2.92E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05E-06	5.04E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-05	0	6.02E-06	0	0	0	0	0	0	0	3.60E-06	1.88E-06	1.19E-05	0	2.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07E-05	5.78E-06	0	0	0	0	7.61E-07	0	1.53E-06	2.44E-06
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_bolteae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.21E-06	0	0	0	0	0	0	0	0	1.59E-06	5.06E-07	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_hathewayi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19E-06	0	0	0	0	0	0	0	0	0	5.44E-06	2.70E-06	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_nexile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48E-06	0	0	4.03E-06	0	0	0	0	0	0	0	0	0	0	0	6.32E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_perfringens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.69E-07	9.61E-07	0	0	1.94E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_scindens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.81E-07	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_sp_M62_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Collinsella.s__Collinsella_aerofaciens	6.61E-05	2.31E-06	9.60E-06	3.75E-06	1.10E-05	2.88E-06	0	9.85E-05	1.25E-05	1.45E-05	1.46E-05	1.54E-05	1.23E-05	0	5.38E-06	6.26E-06	9.63E-06	0	6.36E-06	1.44E-05	4.83E-06	0	8.04E-06	1.02E-05	1.01E-05	3.00E-06	4.93E-05	2.96E-05	3.69E-05	0	9.52E-06	0	1.96E-05	4.84E-06	4.77E-05	1.84E-05	3.65E-05	2.13E-06	1.31E-05	0.000134812	0	1.67E-05	5.97E-05	8.68E-05	6.94E-06	4.56E-06	1.67E-06	5.27E-05	1.96E-05	5.25E-06	8.57E-06	1.24E-05	8.66E-06	5.40E-06	3.68E-05	4.38E-06	1.58E-05	0	1.53E-06	0	8.70E-07	1.32E-07	3.54E-05	4.66E-06	5.88E-06	0	7.74E-06	5.97E-06	1.38E-05	7.14E-06	0	0	4.14E-06	1.07E-05	4.55E-06	8.29E-06	1.22E-06	2.60E-05	6.58E-05	9.58E-05	1.08E-05	0	0	0	0	0	1.56E-05	6.87E-06	0	0	0	0	0	0	0	0	0	0	0	4.30E-07
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Coprococcus.s__Coprococcus_comes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22E-06	0	0	0	0	0	0	0	0	0	0	0	0	3.00E-06	0	0	0	2.26E-06	1.49E-07	0	0	3.33E-06	0	0	0	3.85E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Coprococcus.s__Coprococcus_eutactus	0	0	0	0	0	6.40E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.06E-06	0	0	0	0	0	0	0	0	0	1.53E-06	0	0	0	0	2.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Desulfovibrio.s__Desulfovibrio_piger	0	4.24E-06	0	0	0	0	0	1.44E-06	0	5.24E-06	0	0	1.23E-06	0	6.24E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50E-06	0	0	0	0	0	1.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58E-06	0	0	0	0	0	0	0	0	0	1.18E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Dorea.s__Dorea_formicigenerans	0	0	0	0	0	3.81E-07	0	0	0	0	0	0	0	0	0	0	0	3.90E-06	0	0	0	0	0	0	0	0	2.78E-06	0	0	0	0	0	0	0	2.71E-06	2.14E-06	0	0	1.12E-06	0	0	1.65E-06	0	0	9.49E-07	0	2.44E-06	0	1.63E-06	1.24E-06	1.40E-06	2.07E-06	0	0	4.31E-06	0	0	0	0	0	4.97E-07	0	3.92E-06	6.15E-07	1.31E-06	2.59E-06	0	2.87E-06	5.34E-07	0	0	0	0	0	0	0	0	0	0	0	5.82E-05	0	0	0	0	0	0	0	0	0	3.15E-06	2.69E-06	0	0	0	0	0	6.22E-06	5.78E-06	1.75E-06
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Eggerthella.s__Eggerthella_lenta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49E-07	0	0	0	0	0	0	0	0	0	4.85E-07	1.42E-06	4.24E-06	2.35E-06
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	6.01E-06	8.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87E-07	1.22E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44E-06	0	0	0	2.42E-05	0	0	0	5.65E-06	1.89E-06	0	0	0	0	0	0	0	0	0	5.85E-07	4.12E-06	1.85E-06	0	0	0	0	0	0	0	6.80E-07	7.68E-06	0	0	0	0	0
